Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2021-08-06,0,2021,8,6,Friday,323410,카카오뱅크,53700.0,69800.0,51000.0,69800.0,False,0.9,,,,,,,,,
2021-08-09,1,2021,8,9,Monday,323410,카카오뱅크,69800.0,89100.0,69000.0,78500.0,False,0.9,,,,,,,,,
2021-08-10,2,2021,8,10,Tuesday,323410,카카오뱅크,81800.0,85600.0,68000.0,71400.0,False,0.9,,,,,,,,,
2021-08-11,3,2021,8,11,Wednesday,323410,카카오뱅크,71200.0,77500.0,68100.0,74400.0,False,0.9,,,,,,,,,
2021-08-12,4,2021,8,12,Thursday,323410,카카오뱅크,73600.0,75400.0,72700.0,73800.0,False,0.9,,,,,,,,,
2021-08-13,5,2021,8,13,Friday,323410,카카오뱅크,73500.0,78600.0,73500.0,76600.0,False,0.9,,,,,,,,,
2021-08-16,6,2021,8,16,Monday,323410,카카오뱅크,78100.0,88300.0,77500.0,87400.0,False,0.9,,,,,,,,,
2021-08-17,7,2021,8,17,Tuesday,323410,카카오뱅크,78100.0,88300.0,77500.0,87400.0,False,0.9,,,,,,,,,
2021-08-18,8,2021,8,18,Wednesday,323410,카카오뱅크,89600.0,94400.0,83800.0,84500.0,False,0.9,,,,,,,,,
2021-08-19,9,2021,8,19,Thursday,323410,카카오뱅크,87300.0,92300.0,86400.0,92000.0,False,0.9,,,,,,,,,
2021-08-20,10,2021,8,20,Friday,323410,카카오뱅크,92800.0,94000.0,88600.0,91000.0,False,0.9,,,,,,,,,
2021-08-23,11,2021,8,23,Monday,323410,카카오뱅크,91900.0,92800.0,87900.0,89800.0,False,0.9,,,,,,,,,
2021-08-24,12,2021,8,24,Tuesday,323410,카카오뱅크,90000.0,90000.0,84700.0,85400.0,False,0.9,,,,,,,,,
2021-08-25,13,2021,8,25,Wednesday,323410,카카오뱅크,84500.0,84600.0,81500.0,82100.0,False,0.9,,,,,,,,,
